3fd66200f964a520d6f01ee3	0
3fd66200f964a520ddf01ee3	1
40b13b00f964a520c3f31ee3	2
40b68100f964a5207d001fe3	3
40bbc700f964a520b1001fe3	4
40dcbc80f964a52081011fe3	5
40f1d480f964a5206a0a1fe3	6
41059b00f964a520850b1fe3	7
411c0480f964a5201a0c1fe3	8
412d2800f964a520df0c1fe3	9
41326e00f964a520ed161fe3	10
421a7600f964a5209d1f1fe3	11
42323100f964a5200b201fe3	12
427c0500f964a52097211fe3	13
427d5680f964a520a8211fe3	14
42829c80f964a5206a221fe3	15
4283ee00f964a5209d221fe3	16
42911d00f964a520f5231fe3	17
4297b480f964a52062241fe3	18
42cc7080f964a520e9251fe3	19
43695300f964a5208c291fe3	20
43768200f964a5204d2a1fe3	21
439aa747f964a520cc2b1fe3	22
439ec330f964a520102c1fe3	23
43a52546f964a520532c1fe3	24
43ba62b4f964a520e72c1fe3	25
440da2cbf964a52091301fe3	26
440da323f964a52092301fe3	27
440fee99f964a520b2301fe3	28
4459d2f1f964a520d7321fe3	29
447bf8f1f964a520ec331fe3	30
449ee958f964a520c4341fe3	31
44d17cecf964a5202b361fe3	32
44e9a1c9f964a520a2371fe3	33
452113b6f964a520bc3a1fe3	34
4541114bf964a520433c1fe3	35
45d3780ff964a520be421fe3	36
45f412e6f964a520f6431fe3	37
45f555cef964a5200e441fe3	38
472ba436f964a520ff4b1fe3	39
49b79f54f964a5202c531fe3	40
49b7ed6df964a52030531fe3	41
49d01698f964a520fd5a1fe3	42
49fd27d1f964a520116f1fe3	43
4a0cfc37f964a52074751fe3	44
4a1c8506f964a520457b1fe3	45
4a43bcb7f964a520bba61fe3	46
4a4c5c64f964a52030ad1fe3	47
4a55c1f7f964a52046b41fe3	48
4a57cf98f964a520ddb61fe3	49
4a84e798f964a520defd1fe3	50
4a8a103af964a520c90920e3	51
4aa14edef964a5206d4020e3	52
4aa18a65f964a520ea4020e3	53
4aa6f23df964a520954b20e3	54
4aa6f277f964a520964b20e3	55
4aa748f7f964a520994c20e3	56
4ab20257f964a520a96a20e3	57
4ab474c6f964a520387120e3	58
4abe4502f964a520558c20e3	59
4abf8c03f964a520079120e3	60
4ac518cef964a520f6a520e3	61
4ac518cef964a520f9a520e3	62
4ac518d2f964a52026a720e3	63
4ac518d2f964a5203da720e3	64
4ac518f4f964a520daae20e3	65
4acbafc4f964a520fbc420e3	66
4ace6c89f964a52078d020e3	67
4ad83e6ff964a520eb1021e3	68
4adcda09f964a520dd3321e3	69
4adcda09f964a520e83321e3	70
4adcda0af964a5202c3421e3	71
4adcda10f964a520af3521e3	72
4adcda37f964a5201f3c21e3	73
4adcda50f964a520544121e3	74
4adcda92f964a520f14b21e3	75
4adcdad7f964a520705721e3	76
4adcdb27f964a520dd6121e3	77
4ade0cc5f964a520f36821e3	78
4ade0d29f964a520216b21e3	79
4ade0e32f964a520506f21e3	80
4ae6363ef964a520aba521e3	81
4ae83e74f964a5204bae21e3	82
4aeb45caf964a5206cc021e3	83
4aebb774f964a5208ec421e3	84
4aec79c4f964a5209dc721e3	85
4af5a46af964a520b5fa21e3	86
4af833a6f964a5205a0b22e3	87
4afde737f964a520e72b22e3	88
4afe2f89f964a520942e22e3	89
4b03a460f964a520f34f22e3	90
4b0586c1f964a520846c22e3	91
4b058719f964a520997f22e3	92
4b058719f964a520c57f22e3	93
4b058782f964a520bc9622e3	94
4b058799f964a5208b9b22e3	95
4b058799f964a5208c9b22e3	96
4b058799f964a5208d9b22e3	97
4b058799f964a520929b22e3	98
4b058799f964a520979b22e3	99
4b058799f964a5209d9b22e3	100
4b058799f964a5209e9b22e3	101
4b058799f964a520a09b22e3	102
4b05879af964a520ac9b22e3	103
4b05879af964a520ad9b22e3	104
4b05879af964a520b69b22e3	105
4b05879af964a520bb9b22e3	106
4b05879af964a520c19b22e3	107
4b05879af964a520ca9b22e3	108
4b05879af964a520ce9b22e3	109
4b05879af964a520e59b22e3	110
4b05879cf964a5204e9c22e3	111
4b05879cf964a520549c22e3	112
4b05879cf964a520579c22e3	113
4b05879cf964a520589c22e3	114
4b05879cf964a5205b9c22e3	115
4b05879cf964a520669c22e3	116
4b05879df964a520859c22e3	117
4b05879ef964a520cd9c22e3	118
4b05879ef964a520f29c22e3	119
4b05879ef964a520f49c22e3	120
4b05879ff964a520129d22e3	121
4b05879ff964a520189d22e3	122
4b05879ff964a520289d22e3	123
4b05879ff964a5203b9d22e3	124
4b0587a0f964a520569d22e3	125
4b0587a0f964a5205c9d22e3	126
4b0587a1f964a5207a9d22e3	127
4b0587a1f964a5207f9d22e3	128
4b0587a1f964a5208c9d22e3	129
4b0587a1f964a5208e9d22e3	130
4b0587a1f964a520929d22e3	131
4b0587a1f964a520989d22e3	132
4b0587a1f964a5209b9d22e3	133
4b0587a2f964a520a09d22e3	134
4b0587a3f964a520d69d22e3	135
4b0587a5f964a520309e22e3	136
4b0587a6f964a5203d9e22e3	137
4b0587a6f964a5203e9e22e3	138
4b0587a6f964a520499e22e3	139
