254	0
388	1
424	2
503	3
638	4
651	5
735	6
741	7
805	8
882	9
901	10
929	11
1025	12
1131	13
1167	14
1184	15
1435	16
1548	17
1674	18
1733	19
1848	20
1903	21
1928	22
2012	23
2033	24
2090	25
2179	26
2276	27
2288	28
2313	29
2337	30
2358	31
2766	32
2790	33
2793	34
2977	35
3145	36
3167	37
3282	38
3331	39
3346	40
3363	41
3371	42
3373	43
3556	44
3719	45
3827	46
3840	47
3917	48
4017	49
4092	50
4157	51
4334	52
4385	53
4622	54
4785	55
4795	56
4938	57
5037	58
5439	59
5483	60
5499	61
5539	62
5543	63
5582	64
5609	65
5728	66
5903	67
6073	68
6238	69
6251	70
6323	71
6333	72
6345	73
6431	74
6537	75
6543	76
6563	77
6577	78
6611	79
6662	80
6671	81
6769	82
6866	83
6900	84
7125	85
7128	86
7134	87
7158	88
7283	89
7286	90
7312	91
7346	92
7352	93
7371	94
7569	95
7620	96
7887	97
7958	98
8067	99
8234	100
8245	101
8250	102
8253	103
8284	104
8313	105
8314	106
8323	107
8362	108
8487	109
8672	110
8681	111
8801	112
8864	113
8870	114
8872	115
8936	116
8937	117
8971	118
9094	119
9141	120
9227	121
9354	122
9373	123
9408	124
9417	125
9613	126
9660	127
9856	128
9908	129
10001	130
10030	131
10067	132
10118	133
10199	134
10241	135
10354	136
10560	137
10590	138
10819	139
11120	140
11224	141
11400	142
11629	143
11657	144
11687	145
11709	146
11724	147
11944	148
11993	149
12100	150
12112	151
12154	152
12238	153
12272	154
12538	155
12569	156
12698	157
12702	158
12784	159
12824	160
12863	161
12917	162
12982	163
12990	164
13093	165
13104	166
13518	167
13540	168
13552	169
13582	170
13850	171
13935	172
13973	173
14079	174
14230	175
14374	176
14387	177
14449	178
14451	179
14456	180
14638	181
14744	182
14768	183
14897	184
15021	185
15049	186
15408	187
15418	188
15497	189
15602	190
15651	191
15918	192
15945	193
15957	194
16009	195
16106	196
16121	197
16155	198
16161	199
16220	200
16246	201
16488	202
16504	203
16599	204
16601	205
16634	206
16718	207
16755	208
16795	209
16835	210
16871	211
16908	212
16916	213
16949	214
16966	215
16996	216
16999	217
17058	218
17177	219
17183	220
17190	221
17233	222
17282	223
17507	224
17667	225
17859	226
17894	227
17906	228
17950	229
17970	230
18012	231
18067	232
18082	233
18095	234
18155	235
18172	236
18250	237
18439	238
18979	239
19018	240
19085	241
19487	242
19522	243
19573	244
19664	245
19681	246
20060	247
20106	248
20115	249
20119	250
20149	251
20172	252
20180	253
20201	254
20265	255
20336	256
20347	257
20409	258
20561	259
20680	260
20971	261
21011	262
21031	263
21049	264
21202	265
21207	266
21252	267
21356	268
21364	269
21370	270
21484	271
21576	272
21618	273
21659	274
21708	275
21774	276
21875	277
22023	278
22062	279
22089	280
22107	281
22154	282
22200	283
22252	284
22338	285
22365	286
22495	287
22521	288
22624	289
22625	290
22818	291
22912	292
23124	293
23128	294
23511	295
23547	296
23571	297
23582	298
23619	299
23659	300
23699	301
23703	302
23768	303
23816	304
23872	305
23933	306
24090	307
24105	308
24186	309
24194	310
24379	311
24391	312
24433	313
24452	314
24525	315
24544	316
24627	317
24733	318
24921	319
24933	320
24941	321
24995	322
25009	323
25105	324
25216	325
25225	326
25253	327
25261	328
25395	329
25409	330
25436	331
25533	332
25601	333
25630	334
25695	335
25792	336
25827	337
25850	338
25916	339
25996	340
26057	341
26084	342
26134	343
26145	344
26182	345
26196	346
26231	347
26371	348
26418	349
26487	350
26516	351
26535	352
26538	353
26544	354
26713	355
26730	356
26813	357
26831	358
27091	359
27140	360
27193	361
27383	362
27472	363
27551	364
27617	365
27740	366
27812	367
27813	368
27821	369
27947	370
28016	371
28076	372
28096	373
28177	374
28204	375
28222	376
28255	377
28360	378
28451	379
28454	380
28492	381
28523	382
28591	383
28594	384
28634	385
28666	386
28667	387
28735	388
28865	389
28877	390
28938	391
29101	392
29259	393
29526	394
29570	395
29855	396
29915	397
30029	398
30035	399
30072	400
30081	401
30125	402
30245	403
30261	404
30273	405
30276	406
30312	407
30319	408
30324	409
30445	410
30487	411
30495	412
30531	413
30555	414
30594	415
30642	416
30711	417
30716	418
30744	419
30770	420
30806	421
30824	422
30887	423
30898	424
30971	425
30972	426
31008	427
31010	428
31080	429
31102	430
31158	431
31172	432
31226	433
31308	434
31315	435
31343	436
31391	437
31466	438
31468	439
31556	440
31609	441
31611	442
31816	443
31826	444
31900	445
31919	446
31948	447
31987	448
32034	449
32087	450
32122	451
32188	452
32250	453
32329	454
32516	455
32569	456
32599	457
32627	458
32721	459
32773	460
32793	461
33036	462
33200	463
33264	464
33270	465
33281	466
33283	467
33307	468
33319	469
33487	470
33580	471
33614	472
33681	473
33816	474
33818	475
33933	476
33974	477
33980	478
33999	479
34075	480
34215	481
34300	482
34377	483
34397	484
34501	485
34600	486
34752	487
34801	488
34864	489
34987	490
35030	491
35050	492
35320	493
35445	494
35532	495
35704	496
35718	497
35836	498
35841	499
35857	500
35953	501
36003	502
36200	503
36256	504
36299	505
36326	506
36554	507
36606	508
36609	509
36673	510
36741	511
36807	512
36811	513
36817	514
36836	515
36839	516
36907	517
37168	518
37208	519
37227	520
37288	521
37293	522
37310	523
37400	524
37426	525
37454	526
37512	527
37560	528
37567	529
37573	530
37605	531
37623	532
37644	533
37654	534
37691	535
37712	536
37874	537
37968	538
37989	539
38023	540
38034	541
38091	542
38229	543
38281	544
38464	545
38544	546
38590	547
38654	548
38660	549
38703	550
38762	551
38781	552
38802	553
38933	554
38950	555
38995	556
39195	557
39227	558
39281	559
39345	560
39372	561
39396	562
39441	563
39467	564
39502	565
39584	566
39616	567
39646	568
39705	569
