0061092819	0
0375727345	1
0375751513	2
037582345X	3
0380789019	4
0380789035	5
0380810492	6
0380817845	7
0380973650	8
0380977788	9
0618002235	10
0618002243	11
0671015311	12
0671021001	13
0671525743	14
0671527215	15
0671786113	16
0451523415	17
0451524934	18
0451526279	19
038533348X	20
038542017X	21
0399146431	22
0399501487	23
0066238501	24
0425092917	25
0425145638	26
0312890044	27
0316569321	28
0316769487	29
0316776963	30
0340718153	31
0441008615	32
0441172695	33
0441569595	34
0446350109	35
0446354678	36
0446356832	37
0446364762	38
0446527785	39
0446605239	40
0448060043	41
0515130923	42
051513287X	43
0553250426	44
0553250531	45
0553265741	46
0553273604	47
051512317X	48
051510521X	49
0684833395	50
0679879250	51
0679879242	52
067976402X	53
0618002227	54
0618002219	55
0590440675	56
0590353403	57
0571197639	58
0553571591	59
0553560468	60
0553293761	61
0553280589	62
0553280325	63
0679751343	64
0679735909	65
1551667894	66
0965834581	67
0812516214	68
080410753X	69
0804106304	70
1573226882	71
1563898586	72
1551667959	73
0743225406	74
0684874350	75
0684872153	76
0373218400	77
0373226063	78
0373226071	79
0373226144	80
0373834543	81
0375503269	82
014028009X	83
0140298479	84
0140620664	85
014100018X	86
0141301066	87
0141301104	88
0142001740	89
014230218X	90
0312156960	91
0312305060	92
0312868332	93
006000438X	94
0061020710	95
0413537900	96
0375724370	97
0060976845	98
0440234743	99
0440224675	100
0553569058	101
0452279690	102
1878424319	103
1573225126	104
0449213773	105
0449002632	106
0805063897	107
0553802488	108
0345424719	109
014023828X	110
0425156842	111
0440226104	112
0452277337	113
0385496095	114
0140179836	115
0312976275	116
0060987103	117
0515131679	118
1558743669	119
068484267X	120
0440241006	121
0316789089	122
0316779423	123
0316603287	124
0060191929	125
0151001006	126
0316693200	127
0316779490	128
0451197275	129
0553109839	130
0670892963	131
0671042556	132
0316693006	133
0316666343	134
0679442790	135
0679450440	136
067972768X	137
0679732241	138
0679746048	139
0684864320	140
0684864843	141
0684867818	142
0609605925	143
0670031046	144
0385505833	145
039304016X	146
0446523569	147
0446520802	148
0684868911	149
0684874318	150
0374172897	151
0345452550	152
0345339711	153
0316969443	154
0385504209	155
0385420161	156
0446300101	157
0345403339	158
0345370740	159
0451181379	160
0060934719	161
0440117291	162
0451204050	163
0515122408	164
0671742566	165
044661162X	166
0440225701	167
0345404777	168
0515134368	169
0440224829	170
0312971346	171
0345384350	172
0380817144	173
0425124347	174
0425147517	175
0425155404	176
0380723638	177
0515118656	178
068983571X	179
0373196741	180
0553561618	181
0553581279	182
0765341972	183
0553268449	184
0553273914	185
0671003755	186
0671789422	187
0679732764	188
0684801469	189
0805019367	190
0316777730	191
0345418018	192
0375501851	193
038001503X	194
0394800133	195
039592720X	196
0440215625	197
0452282152	198
0156027321	199
0312195516	200
0515135062	201
0553205587	202
0517580497	203
0517556278	204
0515130389	205
051512768X	206
0449212602	207
0446611867	208
0446610399	209
0446606812	210
0373484224	211
0020418809	212
0312274920	213
0345416260	214
0312950586	215
0312421001	216
0312169787	217
0064401847	218
0070212570	219
0060915544	220
0060502258	221
0425179672	222
0425195899	223
0440215234	224
0440221595	225
044022425X	226
0440226430	227
0440235162	228
0440514428	229
0380018179	230
0380599236	231
0385315279	232
0385491085	233
0385492081	234
068416325X	235
0375707972	236
0373484410	237
0349101779	238
0140304770	239
000649840X	240
0099771519	241
0192860925	242
0451197003	243
0380817705	244
0671868691	245
067168390X	246
1573225789	247
0894803700	248
0679741011	249
0836217632	250
0553268945	251
0553296981	252
0590457225	253
0671461494	254
0671617028	255
0345313097	256
0345368940	257
0380754843	258
0385314744	259
0439404371	260
0440211727	261
0440224624	262
0451169530	263
055321313X	264
0060928336	265
0060562080	266
0552998001	267
0552996009	268
0394404289	269
0380012863	270
0345361792	271
0330267388	272
0590660543	273
0743225082	274
0385480016	275
0451202341	276
038533334X	277
0451187903	278
0449907481	279
0449149676	280
0451191153	281
0385490445	282
0385491050	283
0394758285	284
0440214424	285
0446605891	286
0671004565	287
0553213504	288
0380725398	289
0375703055	290
0061093092	291
0061098361	292
0312243022	293
0156006529	294
0449006344	295
0345316770	296
0345370805	297
0375700757	298
0060934417	299
0142004030	300
0345339703	301
0060929596	302
0345436911	303
0373834985	304
038533656X	305
0452284481	306
038039586X	307
0425157539	308
0684856603	309
0743206029	310
0671042262	311
0553585681	312
0684835975	313
0684835983	314
0425163385	315
0743444051	316
0345338545	317
0345380371	318
0345370775	319
0671024108	320
0553265520	321
0553258524	322
0515127221	323
0517149257	324
